"id","consumo_kwh","temp_med","ingreso_log","area_m2","ingreso_real"
166,64.8005422526593,19.7037229953088,8.17439477440931,94.6981468741708,3376.46173851756
167,62.630161626425,25.0795844517698,7.79951802692052,124.747209272561,2584.33654654303
168,62.2380992137014,26.8189696976205,9.01063851775086,105.096878907668,8983.38729611115
169,61.9074657714066,24.704010666756,7.33537957003321,126.149143966371,1612.55340306973
170,58.9787634082479,24.080259864929,7.80701548739256,107.162423373059,2552.26139729687
171,62.8249650856279,23.270729140161,7.77154453800076,106.424637314237,2423.75556780392
172,67.2155478249447,19.2761400208518,8.33700331179854,121.027650715461,3938.83587387898
173,64.1724163118453,22.1700337857361,7.44103255907651,110.897282391621,1703.68293271825
174,66.2715178377861,22.1023863988011,8.41118716651859,128.906852283546,4488.8385723964
175,68.3364884038867,17.5536257465178,8.4495298152032,92.0008196147944,4258.68928809458
176,60.9305740918293,22.6436719732179,7.30576484376597,116.662111700505,1502.30018042312
177,61.8577598458627,24.8708109893633,8.79128492407915,98.676359809143,6938.32400711937
178,61.979629236256,22.1677657389038,7.81275509572436,99.11376709423,2470.62094666498
179,61.5069289593631,26.9007642894081,8.48840449946373,127.909859753783,5337.6148143345
180,59.2472698492296,27.8548846091458,8.53765215004569,107.19714516747,5715.08371928056
181,69.7564618817411,20.1134050109417,8.78711566985342,134.188374999828,6282.34220813883
182,56.4138389949248,22.9713431851949,7.08137750399963,91.8166538375789,1208.23844908168
183,64.1094425770811,21.3213327190571,8.22045050390101,106.733810240888,3651.85866852075
184,55.8299664117265,22.4286031587202,7.27022922882281,84.3541779430298,1443.62945286521
185,63.4314223039928,24.85882524275,8.55805594564581,119.213986791256,5493.6427191156
186,65.800321970065,18.1827582599527,8.1716258884252,101.858495830089,3266.24222543736
187,69.3497511212956,21.8797784586567,9.12816260861753,111.805439623449,9153.32573673608
188,65.377759597235,22.9773786597103,8.12878021920076,126.700756676013,3444.18360378765
189,71.9374745852523,14.1723698561807,8.65105128599492,115.650287396181,4868.85008517383
190,64.9651220040458,24.0214468283416,7.95973980519775,129.846612286128,2969.8987036518
191,54.6886690546036,29.6645296277569,7.71162070645344,105.053398552222,2594.17981470686
192,67.3302568201131,19.0118167285111,8.41452288485073,108.560093162554,4233.87785366534
193,60.9666083821758,21.820402704139,6.86281498689749,116.793088031997,948.932267832911
194,63.5831947172102,20.6194170511971,7.87478532594768,104.146189316414,2548.57090058116
195,64.3096910927974,21.0917567146256,7.64768349723824,103.03876905632,2050.07778326089
196,62.241043451179,19.9130013227565,7.10024726868407,95.2869173048453,1158.1992162272
197,61.8691308402965,23.4521398372022,7.37095241782081,112.617533554265,1629.63215654305
198,58.9922509370158,23.682940495311,7.85325325184354,72.4883810567848,2651.88621408483
199,65.1683141196284,20.4734794988944,8.17708430567018,105.7449413856,3438.07939341733
200,67.336632708534,20.2856967662421,8.45802887058882,124.723434761924,4536.25558105323
201,61.5745007549421,22.8275187076241,8.0093188072139,110.875682313837,3047.21569049362
202,66.2978761687821,21.9938221361849,7.88488175907972,120.791533675652,2646.18056937161
203,56.1504269902798,26.0312123355356,7.2681346084244,97.9843939745893,1548.23869511135
204,69.9840138618074,18.5788697347828,9.0589680440527,110.628288907536,7995.70516144408
205,56.8712916706359,22.8317967333213,7.31443334746963,93.410920377736,1521.09182982016
206,67.5307294536237,21.4455073538324,8.65455890121739,121.04630216431,5650.97531422648
207,63.4622611766242,24.5080625786919,8.26569243473861,117.435788287942,4072.31970941577
208,60.2725179349156,24.8641358844803,7.68997406852565,109.960576063968,2306.23399782255
209,64.2022990460429,24.781288586114,9.25509059295061,112.515613495605,11012.9898178687
210,62.5085615543932,19.0319740650476,6.64238116203087,99.9898958935771,719.916351125042
211,56.6603852239232,23.9012356250753,7.34238149178407,91.5880485642039,1598.01991263481
212,61.1032854061429,20.8017437861187,7.70556114329326,100.019322467221,2159.66933206362
213,56.0876340583886,20.3411728575415,6.41749787357466,71.5845960045564,590.184803225933
214,67.6116804219878,23.1198976714625,8.7207157854801,116.44053294559,6243.07495879993
215,58.0460320802656,24.7601388531006,7.52527742005371,89.9169166676635,1951.97035535466
216,75.2861582278372,16.9661305041572,8.78189421524353,137.620276584648,5868.36423219432
217,66.3448886847063,20.9082490009711,8.31376833722365,114.235968246129,3976.06414295009
218,56.5857471801025,23.6649434007123,6.8232745061294,95.6503054182535,946.421241633152
219,61.4608812658855,22.1677147414688,7.5721912206576,109.007658460865,1942.36173035323
220,58.228812030724,27.4300739949413,8.04678696410973,107.633141524926,3468.58783781955
221,66.212463643665,18.8874189026309,7.84036060713653,111.448951973436,2378.49536728776
222,64.4592954650174,18.4281436014533,7.7865224471635,106.028153790511,2233.21985031596
223,65.034973352855,24.2451664181915,9.44073064035473,113.149064588698,13118.1015311006
224,66.8685488311138,17.4461654412426,7.70520454894194,111.869113808366,2018.76706604321
225,60.7824764314503,25.9087195665762,8.24338230012912,118.808789952848,4095.6105203647
226,64.5674196837204,22.2878127322303,8.85679188626596,106.139482336117,7035.06721480789
227,61.5776187479183,22.7581876214404,7.32345852316971,106.724617552723,1532.62412331108
228,56.288843311961,24.8708454604389,6.09613935257736,97.1773285550756,468.56303765649
229,60.6443290682146,24.7616819184095,7.74244276571644,100.815453694992,2425.49471080363
230,63.5605317616409,22.0638434001494,7.86791172582221,110.13620513948,2605.29965103749
231,68.2515783175001,18.3837395444737,7.99788523358662,119.55006864937,2756.38249120715
232,58.953384627188,28.818771906958,7.85923100432596,128.361646271975,2956.37999851498
233,63.8972880312589,23.3312425859617,7.68667581752616,117.501249608373,2229.23788888857
234,66.6209547922888,20.6346932555416,8.38478058196949,110.68319513439,4245.38941710536
235,61.9689848513411,18.3808059625571,7.9815402830409,110.75046530399,2711.53665687232
236,60.6494041045031,26.2237755857072,8.14715788535287,105.862774008559,3743.39330552728
237,67.9224474876727,23.8141714306994,8.89092244949907,129.343819812479,7504.9663550214
238,63.5113090967415,21.7867457997577,7.22881096883846,111.414209678816,1367.39160732096
239,63.4888447289618,20.2186481877092,7.96313772964995,100.719275555795,2761.76452846636
240,58.7824525597325,25.067096147412,7.05800400774407,105.532402986404,1230.85005787596
241,62.9713586202667,23.4550684912403,8.75575202895332,114.453995506244,6509.17358524903
242,64.7565187541917,26.5854472894761,8.89116130410288,129.872270937537,7934.57152052062
243,68.4506428639039,20.3599555395651,8.0834130558947,119.445647895937,3123.55342070389
244,56.5243244898591,24.0345960402349,8.11734210702988,37.0603096562566,3736.74648782663
245,74.4224452665686,12.1431466875853,8.36855045070335,122.180356795955,3524.61950434717
246,67.2455525780059,22.9918451596753,9.88207471424905,118.718168562347,19891.0667000745
247,61.8422100612541,24.0210337345017,7.72141433170129,113.555786276569,2340.10104566441
248,60.6716204420857,22.1308066211997,7.74236094745381,90.4859677848527,2300.98244983007
249,64.1481130086959,21.1936507331388,8.37427116322612,101.826064905255,4248.23363751711
250,62.4186729719815,17.2822729907345,7.16934315230205,89.1423405021677,1177.44603542506
251,70.629929302413,18.757903959873,8.68796645219451,130.596057672384,5537.17052841098
252,61.8921837453634,23.5243135072876,7.29443644677958,115.496135613144,1511.77101454135
253,55.3635609090903,27.3859652275398,6.4988187397858,113.61861466456,737.047563891097
254,58.9173898770532,21.3599728753634,7.11924661497434,91.5775066607136,1215.07423833411
255,56.8977227334985,22.8605266618757,7.03736493484671,84.7239799766677,1153.65431794586
256,58.5009645929994,22.4551197802787,6.78687182468969,94.6648163731889,890.772089756273
257,61.2508398241347,21.6043832882094,7.93605761807642,92.8166545576644,2763.51767402979
258,61.8779117839116,25.7798435234002,8.29278170085772,113.646337999526,4291.93497888621
259,60.4791859230377,26.3321662631913,8.37165976942135,118.645769972279,4695.77044687845
260,65.3206311858339,22.3591958291858,8.64841563026511,110.08711664581,5719.94191604559
261,61.6917220470618,19.3867815672622,7.52508420887504,89.239513800703,1752.73766255743
262,65.755281790162,21.9303537659194,7.58805286082566,118.755215382271,1964.07037170597
263,69.7645391024645,20.9808212291073,8.18080286396978,138.585795475851,3486.08173165019
264,66.0778932366575,23.8212637400103,9.12562401261363,113.88255309945,9491.61133707956
265,59.4315250972515,23.2125601472326,8.26322695719703,78.8692255338436,3958.38955331916
266,53.8775715217992,27.5875517553025,7.1495751567467,102.293404991408,1418.62103234894
267,65.8031192461512,18.2309366325382,7.79893029905375,105.735598221732,2252.20139496259
268,63.3266659267858,23.490343180125,8.2209412353854,131.528993416636,3815.63539616069
269,66.9236182700297,21.7873741779558,8.48035827277479,125.635496336401,4780.11622130222
270,66.0122137571766,21.0953098982582,8.11264983563306,111.322765540635,3263.87499266335
271,63.0524783814398,25.4429927374528,7.70990606713401,114.769330141715,2380.0584015219
272,67.1931306935313,17.7514533433556,7.86982152830611,127.752824663783,2394.58442755127
273,60.8823081102712,21.6949931013722,7.1325965832756,110.62253888613,1239.68281092855
274,63.7541321984341,23.7984298460437,8.39156850971887,105.882491080765,4553.50019383268
275,62.4413721528756,19.2533721839332,7.15257135798397,100.359778459099,1204.41973785813
276,72.4782636276931,21.9003847337158,9.68370600894684,134.393413759419,15959.7959615355
277,66.7505879528681,20.228937738589,9.41097652071052,93.5407059497477,11750.7184034011
278,66.4213532793488,18.6790720782098,8.57362732429093,98.6343551608814,4931.12851619246
279,62.4641898066976,21.0354972943872,8.29596404304381,82.4581181575614,3915.85263671107
280,66.8174706691094,19.7078985338087,9.33463537824052,94.2818626697338,10774.1791581573
281,62.3443722865167,26.1300674057207,8.79960316532848,107.260262794466,7174.71914551073
282,67.3852520554202,18.4946100360921,7.8117208799831,119.55300209246,2293.25495170806
283,70.8871939418627,20.1780590489909,9.17005973373185,113.287395492078,9225.57961332447
284,66.7970901987587,18.4183338828187,7.697417845868,123.908149837973,2042.43684631711
285,63.8245006211628,18.7477123954698,6.78513212507566,105.844214777649,825.674605572217
286,55.6824012368734,23.4595464144994,6.76642539098179,85.7706948473553,890.453338557745
287,63.71026107517,19.5314880198214,7.16228331798285,109.612054143273,1222.95759397836
288,55.3003204203651,26.9037504817806,6.75919467764597,104.568779958299,947.080476668101
289,66.511107277201,21.3668715197393,8.30961930008639,128.340033425691,3996.08780766497
290,61.0254115733927,24.4107324924351,7.88253903758842,103.99424392491,2770.7354528175
291,60.7088205054426,24.2410451027948,7.76013984325572,112.103362621542,2443.22734880425
292,65.0032454896444,23.1515043273193,8.36050262275643,123.304024219753,4357.47086953279
293,63.6619918145698,22.2969850495941,7.7211573188534,117.977363137375,2260.20637118552
294,67.6187624756861,17.475139883724,7.80591983217564,99.0120384600449,2233.97326623258
295,63.2328694567521,21.5441918504056,7.78572267939913,108.469324236177,2374.92443552902
296,58.4456081896741,25.010088313063,6.89549020858068,102.854194798259,1045.03573269197
297,65.5636789263432,17.3152885952388,7.88188326165705,99.128186954337,2402.59195901708
298,69.2477336701644,18.111483915915,8.03576600711787,121.341997859414,2847.25334044602
299,66.6369399793246,18.0774823224478,8.24556020739623,111.826207876807,3509.48378829066
300,67.5490018997942,19.54417418274,8.64826766560332,114.729125655415,5406.00435376551
301,56.7137916590904,26.8354734997341,7.35887423371354,107.552273430501,1722.78610302826
302,63.7475105849699,21.743870034873,8.01341850173117,110.822431700036,2994.1338958267
303,68.8494015355157,20.0775237374283,8.85384069874754,117.912471768399,6711.01547742164
304,56.5030744307132,27.6144505841923,7.7306775132512,95.5403436833308,2537.87122412348
305,62.0556456848451,22.105759919207,7.87512565680211,94.9133604034828,2626.36289431179
306,62.0798509846866,21.2900646500099,7.86596878836036,103.476287504164,2560.31215169614
307,67.1599475874485,19.6216158403798,8.4192875831516,108.169727377908,4306.29972943576
308,66.9400253890939,19.9955078837391,8.79983457552351,99.7297904113047,6347.77169503522
309,64.6052983823812,19.2191174720809,7.59024902692775,112.132462106673,1864.49545004097
310,63.1346978550699,20.1850890160469,7.60902755314301,116.936968529784,1936.89938126074
311,59.7347664933331,25.9908962448154,8.35543725830253,110.534993005098,4588.78042958786
312,58.1693453690951,23.4200203450722,7.27025744462774,88.9428653348207,1472.5814593914
313,62.9175217493246,21.294710879472,7.76535473541948,106.552624073612,2315.45927076899
314,61.2115108632577,22.4662049272297,7.94473943158663,96.5765410978296,2836.07948119121
315,65.3796779093374,21.2519526297713,8.45519686816043,107.208312433809,4611.69295388222
316,61.8798576329498,25.0183831698992,8.7896613835437,113.016553317668,6947.54354887978
317,56.5190373553435,25.5218679708226,6.56864543590995,119.285251831907,761.429188306122
318,75.4613043689975,16.1644826450786,9.04440861374347,123.608560196472,7508.66262431316
319,65.5660700548341,22.7650417966349,7.87853271469038,120.410261485237,2670.30488378573
320,58.2862778511057,27.0028017776292,7.97127472231572,95.9513841095024,3188.94410941956
321,61.6067739836702,21.0130602092194,7.31141562799127,94.9236808377782,1462.3371392268
322,67.0099874470983,19.1006318104268,8.6149646512886,116.21612096204,5182.753047561
323,62.324240466509,25.2854114723226,7.75038434637885,127.979055732084,2470.57688433099
324,64.414296590749,20.6044572342299,7.88937383137086,99.1446797388111,2585.24965080087
325,60.5074347001029,22.0417057939342,7.78559873268173,85.3222532273011,2398.37626590613
326,62.0728038931843,24.3493062865742,8.39217138824023,109.476668317252,4606.72235356066
327,68.0043964731467,24.451078248084,8.94329388455917,127.558404541742,8009.87017813137
328,58.0818358621787,26.8382633422644,6.85954483914439,117.418119266435,1045.68190151681
329,62.914995367755,22.5644707347467,8.07546926437584,115.358358850953,3238.52436457001
330,67.9478706829383,20.4954942529473,8.52000788696126,121.385836936863,4846.59732365768
331,60.3169534740488,23.8953615811899,7.83768221542609,109.385152248422,2622.02927652979
332,72.8351744235634,15.5952212823101,8.07833950938473,133.696852502917,2825.26746780245
333,63.3841873662635,19.9687212028709,6.66097044127377,133.75672820701,747.294423168203
334,74.356726254767,15.4082231805555,9.12877842257351,123.148738130608,8047.02123585554
335,64.9040747757715,21.9488651723571,8.64771291871256,95.235651186722,5669.20743687802
336,68.352815111073,14.3818586151667,8.10488034671741,59.3499718933149,3023.14537392618
337,59.1092311481234,26.1293339078119,7.90954651595699,115.978459576865,2946.12956800763
338,55.6453198854982,25.0277675537138,6.81111388116428,91.9009828759528,960.816664652452
339,65.9726759677996,22.219923667912,8.26313501433147,119.513144441909,3880.22286587288
340,61.5722659637878,25.0450179983429,7.36700695076284,132.347409417957,1675.75936483372
